/Graph
Time (s),posX (Meters),posY (Meters),posZ (Meters)
541.50000,-1.1572e-01,-9.9881e-01,+1.9205e-02
541.55005,-1.1617e-01,-9.9881e-01,+1.9200e-02
541.59998,-1.1671e-01,-9.9883e-01,+1.9212e-02
541.64996,-1.1715e-01,-9.9882e-01,+1.9204e-02
541.69995,-1.1759e-01,-9.9883e-01,+1.9210e-02
541.74994,-1.1812e-01,-9.9883e-01,+1.9211e-02
541.79999,-1.1917e-01,-9.9880e-01,+1.9210e-02
541.84998,-1.1977e-01,-9.9881e-01,+1.9209e-02
541.89996,-1.2017e-01,-9.9880e-01,+1.9217e-02
541.95001,-1.2066e-01,-9.9880e-01,+1.9225e-02
542.00000,-1.2115e-01,-9.9878e-01,+1.9225e-02
542.04999,-1.2159e-01,-9.9877e-01,+1.9226e-02
542.09998,-1.2206e-01,-9.9871e-01,+1.9231e-02
542.14996,-1.2254e-01,-9.9872e-01,+1.9222e-02
542.20001,-1.2308e-01,-9.9874e-01,+1.9227e-02
542.25000,-1.2412e-01,-9.9874e-01,+1.9211e-02
542.29999,-1.2471e-01,-9.9872e-01,+1.9213e-02
542.35004,-1.2512e-01,-9.9871e-01,+1.9221e-02
542.40002,-1.2559e-01,-9.9869e-01,+1.9213e-02
542.45001,-1.2609e-01,-9.9866e-01,+1.9216e-02
542.50000,-1.2649e-01,-9.9865e-01,+1.9214e-02
542.54993,-1.2692e-01,-9.9862e-01,+1.9215e-02
542.59998,-1.2741e-01,-9.9857e-01,+1.9225e-02
542.64996,-1.2846e-01,-9.9851e-01,+1.9221e-02
542.69995,-1.2902e-01,-9.9845e-01,+1.9210e-02
542.75000,-1.2946e-01,-9.9840e-01,+1.9209e-02
542.79999,-1.2997e-01,-9.9838e-01,+1.9208e-02
542.84998,-1.3038e-01,-9.9837e-01,+1.9213e-02
542.89996,-1.3082e-01,-9.9836e-01,+1.9218e-02
542.94995,-1.3132e-01,-9.9832e-01,+1.9212e-02
543.00000,-1.3181e-01,-9.9827e-01,+1.9214e-02
543.04999,-1.3226e-01,-9.9822e-01,+1.9214e-02
543.09998,-1.3267e-01,-9.9820e-01,+1.9214e-02
543.15002,-1.3316e-01,-9.9817e-01,+1.9217e-02
543.20001,-1.3366e-01,-9.9813e-01,+1.9212e-02
543.25000,-1.3411e-01,-9.9809e-01,+1.9212e-02
543.29999,-1.3454e-01,-9.9807e-01,+1.9218e-02
543.34998,-1.3497e-01,-9.9803e-01,+1.9213e-02
543.40002,-1.3545e-01,-9.9799e-01,+1.9216e-02
543.45001,-1.3594e-01,-9.9796e-01,+1.9216e-02
543.50000,-1.3642e-01,-9.9794e-01,+1.9228e-02
543.55005,-1.3690e-01,-9.9790e-01,+1.9228e-02
543.59998,-1.3737e-01,-9.9787e-01,+1.9227e-02
543.64996,-1.3779e-01,-9.9785e-01,+1.9233e-02
543.69995,-1.3826e-01,-9.9788e-01,+1.9222e-02
543.74994,-1.3942e-01,-9.9783e-01,+1.9215e-02
543.79999,-1.3996e-01,-9.9777e-01,+1.9209e-02
543.84998,-1.4041e-01,-9.9773e-01,+1.9210e-02
543.89996,-1.4093e-01,-9.9768e-01,+1.9212e-02
543.95001,-1.4141e-01,-9.9764e-01,+1.9205e-02
544.00000,-1.4185e-01,-9.9759e-01,+1.9206e-02
544.04999,-1.4234e-01,-9.9755e-01,+1.9208e-02
544.09998,-1.4285e-01,-9.9752e-01,+1.9212e-02
544.14996,-1.4333e-01,-9.9750e-01,+1.9213e-02
544.20001,-1.4376e-01,-9.9746e-01,+1.9219e-02
544.25000,-1.4427e-01,-9.9742e-01,+1.9214e-02
544.29999,-1.4479e-01,-9.9738e-01,+1.9219e-02
544.35004,-1.4523e-01,-9.9734e-01,+1.9215e-02
544.40002,-1.4567e-01,-9.9730e-01,+1.9220e-02
544.45001,-1.4679e-01,-9.9720e-01,+1.9222e-02
544.50000,-1.4731e-01,-9.9716e-01,+1.9204e-02
544.54993,-1.4772e-01,-9.9711e-01,+1.9208e-02
544.59998,-1.4820e-01,-9.9708e-01,+1.9218e-02
544.64996,-1.4867e-01,-9.9705e-01,+1.9214e-02
544.69995,-1.4911e-01,-9.9703e-01,+1.9207e-02
544.75000,-1.4953e-01,-9.9700e-01,+1.9210e-02
544.79999,-1.5000e-01,-9.9696e-01,+1.9210e-02
544.84998,-1.5049e-01,-9.9693e-01,+1.9216e-02
544.89996,-1.5092e-01,-9.9692e-01,+1.9211e-02
544.94995,-1.5133e-01,-9.9690e-01,+1.9205e-02
545.00000,-1.5183e-01,-9.9686e-01,+1.9209e-02
545.04999,-1.5230e-01,-9.9682e-01,+1.9212e-02
545.09998,-1.5271e-01,-9.9683e-01,+1.9209e-02
545.15002,-1.5382e-01,-9.9671e-01,+1.9201e-02
545.20001,-1.5432e-01,-9.9662e-01,+1.9201e-02
545.25000,-1.5479e-01,-9.9653e-01,+1.9202e-02
545.29999,-1.5527e-01,-9.9645e-01,+1.9196e-02
545.34998,-1.5569e-01,-9.9638e-01,+1.9203e-02
545.40002,-1.5612e-01,-9.9631e-01,+1.9201e-02
545.45001,-1.5661e-01,-9.9623e-01,+1.9215e-02
545.50000,-1.5711e-01,-9.9615e-01,+1.9213e-02
545.55005,-1.5751e-01,-9.9609e-01,+1.9213e-02
545.59998,-1.5794e-01,-9.9602e-01,+1.9218e-02
545.64996,-1.5845e-01,-9.9596e-01,+1.9222e-02
545.69995,-1.5890e-01,-9.9592e-01,+1.9214e-02
545.74994,-1.5930e-01,-9.9590e-01,+1.9235e-02
545.79999,-1.5974e-01,-9.9593e-01,+1.9214e-02
545.84998,-1.6024e-01,-9.9589e-01,+1.9213e-02
545.89996,-1.6069e-01,-9.9584e-01,+1.9209e-02
545.95001,-1.6109e-01,-9.9578e-01,+1.9215e-02
546.00000,-1.6154e-01,-9.9572e-01,+1.9224e-02
546.04999,-1.6203e-01,-9.9569e-01,+1.9217e-02
546.09998,-1.6247e-01,-9.9563e-01,+1.9211e-02
546.14996,-1.6288e-01,-9.9559e-01,+1.9222e-02
546.20001,-1.6330e-01,-9.9558e-01,+1.9215e-02
546.25000,-1.6373e-01,-9.9553e-01,+1.9216e-02
546.29999,-1.6415e-01,-9.9548e-01,+1.9225e-02
546.35004,-1.6461e-01,-9.9542e-01,+1.9222e-02
546.40002,-1.6508e-01,-9.9529e-01,+1.9212e-02
546.45001,-1.6556e-01,-9.9519e-01,+1.9214e-02
546.50000,-1.6603e-01,-9.9510e-01,+1.9205e-02
546.54993,-1.6643e-01,-9.9501e-01,+1.9213e-02
546.59998,-1.6691e-01,-9.9490e-01,+1.9213e-02
546.64996,-1.6740e-01,-9.9481e-01,+1.9213e-02
546.69995,-1.6782e-01,-9.9474e-01,+1.9215e-02
546.75000,-1.6825e-01,-9.9466e-01,+1.9213e-02
546.79999,-1.6872e-01,-9.9460e-01,+1.9212e-02
546.84998,-1.6923e-01,-9.9453e-01,+1.9212e-02
546.89996,-1.6966e-01,-9.9447e-01,+1.9212e-02
546.94995,-1.7008e-01,-9.9441e-01,+1.9214e-02
547.00000,-1.7052e-01,-9.9434e-01,+1.9223e-02
547.04999,-1.7097e-01,-9.9428e-01,+1.9226e-02
547.09998,-1.7148e-01,-9.9421e-01,+1.9217e-02
547.15002,-1.7200e-01,-9.9411e-01,+1.9218e-02
547.20001,-1.7244e-01,-9.9399e-01,+1.9207e-02
547.25000,-1.7287e-01,-9.9385e-01,+1.9213e-02
547.29999,-1.7332e-01,-9.9375e-01,+1.9203e-02
547.34998,-1.7384e-01,-9.9365e-01,+1.9213e-02
547.40002,-1.7427e-01,-9.9356e-01,+1.9217e-02
547.45001,-1.7470e-01,-9.9347e-01,+1.9215e-02
547.50000,-1.7521e-01,-9.9335e-01,+1.9214e-02
547.55005,-1.7567e-01,-9.9329e-01,+1.9218e-02
547.59998,-1.7609e-01,-9.9319e-01,+1.9220e-02
547.64996,-1.7651e-01,-9.9308e-01,+1.9214e-02
547.69995,-1.7696e-01,-9.9296e-01,+1.9210e-02
547.74994,-1.7743e-01,-9.9286e-01,+1.9216e-02
547.79999,-1.7791e-01,-9.9276e-01,+1.9220e-02
547.84998,-1.7836e-01,-9.9270e-01,+1.9217e-02
547.89996,-1.7878e-01,-9.9263e-01,+1.9210e-02
547.95001,-1.7923e-01,-9.9257e-01,+1.9221e-02
548.00000,-1.7975e-01,-9.9251e-01,+1.9215e-02
548.04999,-1.8143e-01,-9.9224e-01,+1.9209e-02
548.09998,-1.8208e-01,-9.9212e-01,+1.9209e-02
548.14996,-1.8252e-01,-9.9205e-01,+1.9206e-02
548.20001,-1.8305e-01,-9.9196e-01,+1.9213e-02
548.25000,-1.8349e-01,-9.9190e-01,+1.9215e-02
548.29999,-1.8395e-01,-9.9184e-01,+1.9216e-02
548.35004,-1.8441e-01,-9.9177e-01,+1.9218e-02
548.40002,-1.8486e-01,-9.9170e-01,+1.9224e-02
548.45001,-1.8531e-01,-9.9165e-01,+1.9232e-02
548.50000,-1.8574e-01,-9.9153e-01,+1.9222e-02
548.54993,-1.8618e-01,-9.9140e-01,+1.9215e-02
548.59998,-1.8669e-01,-9.9127e-01,+1.9222e-02
548.64996,-1.8717e-01,-9.9113e-01,+1.9212e-02
548.69995,-1.8759e-01,-9.9102e-01,+1.9209e-02
548.75000,-1.8803e-01,-9.9090e-01,+1.9210e-02
548.79999,-1.8849e-01,-9.9079e-01,+1.9207e-02
548.84998,-1.8897e-01,-9.9070e-01,+1.9216e-02
548.89996,-1.8946e-01,-9.9058e-01,+1.9214e-02
548.94995,-1.8991e-01,-9.9047e-01,+1.9211e-02
549.00000,-1.9036e-01,-9.9035e-01,+1.9214e-02
549.04999,-1.9082e-01,-9.9024e-01,+1.9220e-02
549.09998,-1.9129e-01,-9.9014e-01,+1.9218e-02
549.15002,-1.9175e-01,-9.9004e-01,+1.9215e-02
549.20001,-1.9216e-01,-9.8998e-01,+1.9215e-02
549.25000,-1.9259e-01,-9.8988e-01,+1.9217e-02
549.29999,-1.9309e-01,-9.8974e-01,+1.9224e-02
549.34998,-1.9349e-01,-9.8963e-01,+1.9216e-02
549.40002,-1.9386e-01,-9.8954e-01,+1.9218e-02
549.45001,-1.9431e-01,-9.8942e-01,+1.9220e-02
549.50000,-1.9478e-01,-9.8931e-01,+1.9221e-02
549.55005,-1.9514e-01,-9.8924e-01,+1.9213e-02
549.59998,-1.9560e-01,-9.8913e-01,+1.9213e-02
549.64996,-1.9609e-01,-9.8904e-01,+1.9219e-02
549.69995,-1.9651e-01,-9.8897e-01,+1.9224e-02
549.74994,-1.9692e-01,-9.8895e-01,+1.9220e-02
549.79999,-1.9734e-01,-9.8892e-01,+1.9220e-02
549.84998,-1.9785e-01,-9.8886e-01,+1.9213e-02
549.89996,-1.9830e-01,-9.8878e-01,+1.9209e-02
549.95001,-1.9872e-01,-9.8872e-01,+1.9215e-02
550.00000,-1.9915e-01,-9.8866e-01,+1.9217e-02
550.04999,-1.9960e-01,-9.8863e-01,+1.9215e-02
550.09998,-2.0007e-01,-9.8858e-01,+1.9209e-02
550.14996,-2.0173e-01,-9.8830e-01,+1.9208e-02
550.20001,-2.0232e-01,-9.8821e-01,+1.9201e-02
550.25000,-2.0277e-01,-9.8812e-01,+1.9199e-02
550.29999,-2.0444e-01,-9.8781e-01,+1.9201e-02
550.35004,-2.0502e-01,-9.8771e-01,+1.9201e-02
550.40002,-2.0546e-01,-9.8762e-01,+1.9202e-02
550.45001,-2.0593e-01,-9.8754e-01,+1.9204e-02
550.50000,-2.0634e-01,-9.8746e-01,+1.9208e-02
550.54993,-2.0676e-01,-9.8740e-01,+1.9209e-02
550.59998,-2.0719e-01,-9.8731e-01,+1.9210e-02
550.64996,-2.0764e-01,-9.8724e-01,+1.9215e-02
550.69995,-2.0811e-01,-9.8715e-01,+1.9208e-02
550.75000,-2.0858e-01,-9.8706e-01,+1.9210e-02
550.79999,-2.0896e-01,-9.8699e-01,+1.9228e-02
550.84998,-2.0937e-01,-9.8691e-01,+1.9212e-02
550.89996,-2.0980e-01,-9.8684e-01,+1.9209e-02
550.94995,-2.1023e-01,-9.8675e-01,+1.9207e-02
551.00000,-2.1069e-01,-9.8665e-01,+1.9216e-02
551.04999,-2.1114e-01,-9.8657e-01,+1.9210e-02
551.09998,-2.1213e-01,-9.8638e-01,+1.9212e-02
551.15002,-2.1266e-01,-9.8626e-01,+1.9215e-02
551.20001,-2.1309e-01,-9.8617e-01,+1.9210e-02
551.25000,-2.1358e-01,-9.8607e-01,+1.9215e-02
551.29999,-2.1397e-01,-9.8596e-01,+1.9228e-02
551.34998,-2.1440e-01,-9.8591e-01,+1.9208e-02
551.40002,-2.1492e-01,-9.8583e-01,+1.9213e-02
551.45001,-2.1533e-01,-9.8575e-01,+1.9211e-02
551.50000,-2.1575e-01,-9.8569e-01,+1.9217e-02
551.55005,-2.1618e-01,-9.8564e-01,+1.9215e-02
551.59998,-2.1662e-01,-9.8555e-01,+1.9219e-02
551.64996,-2.1708e-01,-9.8549e-01,+1.9223e-02
551.69995,-2.1755e-01,-9.8541e-01,+1.9221e-02
551.74994,-2.1799e-01,-9.8534e-01,+1.9217e-02
551.79999,-2.1840e-01,-9.8528e-01,+1.9215e-02
551.84998,-2.1884e-01,-9.8519e-01,+1.9222e-02
551.89996,-2.1928e-01,-9.8509e-01,+1.9232e-02
551.95001,-2.2091e-01,-9.8473e-01,+1.9214e-02
552.00000,-2.2156e-01,-9.8460e-01,+1.9216e-02
552.04999,-2.2195e-01,-9.8449e-01,+1.9223e-02
552.09998,-2.2244e-01,-9.8440e-01,+1.9220e-02
552.14996,-2.2293e-01,-9.8426e-01,+1.9231e-02
552.20001,-2.2334e-01,-9.8410e-01,+1.9224e-02
552.25000,-2.2498e-01,-9.8369e-01,+1.9209e-02
552.29999,-2.2559e-01,-9.8351e-01,+1.9204e-02
552.35004,-2.2603e-01,-9.8339e-01,+1.9203e-02
552.40002,-2.2654e-01,-9.8327e-01,+1.9212e-02
552.45001,-2.2696e-01,-9.8315e-01,+1.9207e-02
552.50000,-2.2739e-01,-9.8304e-01,+1.9212e-02
552.54993,-2.2789e-01,-9.8291e-01,+1.9211e-02
552.59998,-2.2839e-01,-9.8277e-01,+1.9212e-02
552.64996,-2.2883e-01,-9.8264e-01,+1.9217e-02
552.69995,-2.2929e-01,-9.8252e-01,+1.9219e-02
552.75000,-2.2976e-01,-9.8241e-01,+1.9219e-02
552.79999,-2.3022e-01,-9.8235e-01,+1.9217e-02
552.84998,-2.3060e-01,-9.8230e-01,+1.9215e-02
552.89996,-2.3107e-01,-9.8223e-01,+1.9214e-02
552.94995,-2.3158e-01,-9.8214e-01,+1.9216e-02
553.00000,-2.3200e-01,-9.8206e-01,+1.9214e-02
553.04999,-2.3244e-01,-9.8199e-01,+1.9215e-02
553.09998,-2.3291e-01,-9.8189e-01,+1.9217e-02
553.15002,-2.3344e-01,-9.8181e-01,+1.9218e-02
553.20001,-2.3388e-01,-9.8172e-01,+1.9214e-02
553.25000,-2.3427e-01,-9.8161e-01,+1.9218e-02
553.29999,-2.3476e-01,-9.8147e-01,+1.9223e-02
553.34998,-2.3526e-01,-9.8132e-01,+1.9224e-02
553.40002,-2.3570e-01,-9.8120e-01,+1.9227e-02
553.45001,-2.3612e-01,-9.8109e-01,+1.9234e-02
553.50000,-2.3655e-01,-9.8099e-01,+1.9238e-02
553.55005,-2.3701e-01,-9.8094e-01,+1.9224e-02
553.59998,-2.3742e-01,-9.8092e-01,+1.9213e-02
553.64996,-2.3782e-01,-9.8085e-01,+1.9209e-02
553.69995,-2.3831e-01,-9.8078e-01,+1.9211e-02
553.74994,-2.3876e-01,-9.8071e-01,+1.9210e-02
553.79999,-2.3917e-01,-9.8063e-01,+1.9212e-02
553.84998,-2.3959e-01,-9.8056e-01,+1.9215e-02
553.89996,-2.4002e-01,-9.8048e-01,+1.9215e-02
553.95001,-2.4047e-01,-9.8040e-01,+1.9224e-02
554.00000,-2.4151e-01,-9.8014e-01,+1.9214e-02
554.04999,-2.4205e-01,-9.8001e-01,+1.9207e-02
554.09998,-2.4248e-01,-9.7991e-01,+1.9214e-02
554.14996,-2.4299e-01,-9.7978e-01,+1.9216e-02
554.20001,-2.4339e-01,-9.7969e-01,+1.9218e-02
554.25000,-2.4380e-01,-9.7961e-01,+1.9217e-02
554.29999,-2.4426e-01,-9.7953e-01,+1.9219e-02
554.35004,-2.4475e-01,-9.7940e-01,+1.9217e-02
554.40002,-2.4518e-01,-9.7932e-01,+1.9209e-02
554.45001,-2.4559e-01,-9.7923e-01,+1.9218e-02
554.50000,-2.4602e-01,-9.7917e-01,+1.9220e-02
554.54993,-2.4647e-01,-9.7906e-01,+1.9219e-02
554.59998,-2.4697e-01,-9.7895e-01,+1.9217e-02
554.64996,-2.4738e-01,-9.7887e-01,+1.9214e-02
554.69995,-2.4779e-01,-9.7878e-01,+1.9216e-02
554.75000,-2.4822e-01,-9.7870e-01,+1.9216e-02
554.79999,-2.4866e-01,-9.7862e-01,+1.9211e-02
554.84998,-2.4911e-01,-9.7852e-01,+1.9222e-02
554.89996,-2.4957e-01,-9.7840e-01,+1.9227e-02
554.94995,-2.5002e-01,-9.7832e-01,+1.9214e-02
555.00000,-2.5043e-01,-9.7825e-01,+1.9223e-02
555.04999,-2.5085e-01,-9.7816e-01,+1.9224e-02
555.09998,-2.5127e-01,-9.7808e-01,+1.9225e-02
555.15002,-2.5289e-01,-9.7767e-01,+1.9216e-02
555.20001,-2.5350e-01,-9.7754e-01,+1.9209e-02
555.25000,-2.5390e-01,-9.7746e-01,+1.9205e-02
555.29999,-2.5438e-01,-9.7732e-01,+1.9212e-02
555.34998,-2.5479e-01,-9.7719e-01,+1.9218e-02
555.40002,-2.5520e-01,-9.7709e-01,+1.9212e-02
555.45001,-2.5560e-01,-9.7699e-01,+1.9216e-02
555.50000,-2.5604e-01,-9.7690e-01,+1.9221e-02
555.55005,-2.5649e-01,-9.7679e-01,+1.9218e-02
555.59998,-2.5694e-01,-9.7669e-01,+1.9214e-02
555.64996,-2.5738e-01,-9.7659e-01,+1.9218e-02
555.69995,-2.5779e-01,-9.7650e-01,+1.9213e-02
555.74994,-2.5821e-01,-9.7640e-01,+1.9219e-02
555.79999,-2.5864e-01,-9.7630e-01,+1.9220e-02
555.84998,-2.5909e-01,-9.7620e-01,+1.9225e-02
555.89996,-2.5951e-01,-9.7609e-01,+1.9218e-02
555.95001,-2.5989e-01,-9.7599e-01,+1.9220e-02
556.00000,-2.6029e-01,-9.7590e-01,+1.9210e-02
556.04999,-2.6076e-01,-9.7579e-01,+1.9222e-02
556.09998,-2.6122e-01,-9.7568e-01,+1.9217e-02
556.14996,-2.6158e-01,-9.7557e-01,+1.9215e-02
556.20001,-2.6199e-01,-9.7547e-01,+1.9213e-02
556.25000,-2.6247e-01,-9.7534e-01,+1.9216e-02
556.29999,-2.6286e-01,-9.7523e-01,+1.9212e-02
556.35004,-2.6327e-01,-9.7510e-01,+1.9220e-02
556.40002,-2.6368e-01,-9.7500e-01,+1.9217e-02
556.45001,-2.6410e-01,-9.7485e-01,+1.9213e-02
556.50000,-2.6454e-01,-9.7473e-01,+1.9214e-02
556.54993,-2.6497e-01,-9.7460e-01,+1.9211e-02
556.59998,-2.6536e-01,-9.7447e-01,+1.9215e-02
556.64996,-2.6577e-01,-9.7436e-01,+1.9221e-02
556.69995,-2.6618e-01,-9.7424e-01,+1.9221e-02
556.75000,-2.6661e-01,-9.7410e-01,+1.9213e-02
556.79999,-2.6706e-01,-9.7399e-01,+1.9216e-02
556.84998,-2.6751e-01,-9.7386e-01,+1.9216e-02
556.89996,-2.6790e-01,-9.7374e-01,+1.9220e-02
556.94995,-2.6831e-01,-9.7362e-01,+1.9227e-02
557.00000,-2.6872e-01,-9.7346e-01,+1.9233e-02
557.04999,-2.6914e-01,-9.7331e-01,+1.9228e-02
557.09998,-2.6957e-01,-9.7320e-01,+1.9221e-02
557.15002,-2.7003e-01,-9.7309e-01,+1.9224e-02
557.20001,-2.7040e-01,-9.7302e-01,+1.9217e-02
557.25000,-2.7079e-01,-9.7291e-01,+1.9215e-02
557.29999,-2.7123e-01,-9.7282e-01,+1.9220e-02
557.34998,-2.7170e-01,-9.7270e-01,+1.9227e-02
557.40002,-2.7211e-01,-9.7261e-01,+1.9218e-02
557.45001,-2.7249e-01,-9.7249e-01,+1.9212e-02
557.50000,-2.7289e-01,-9.7239e-01,+1.9221e-02
557.55005,-2.7335e-01,-9.7228e-01,+1.9216e-02
557.59998,-2.7381e-01,-9.7217e-01,+1.9212e-02
557.64996,-2.7423e-01,-9.7209e-01,+1.9213e-02
557.69995,-2.7465e-01,-9.7200e-01,+1.9216e-02
557.74994,-2.7508e-01,-9.7191e-01,+1.9212e-02
557.79999,-2.7613e-01,-9.7161e-01,+1.9202e-02
557.84998,-2.7665e-01,-9.7144e-01,+1.9205e-02
557.89996,-2.7705e-01,-9.7131e-01,+1.9209e-02
557.95001,-2.7754e-01,-9.7114e-01,+1.9208e-02
558.00000,-2.7800e-01,-9.7096e-01,+1.9210e-02
558.04999,-2.7841e-01,-9.7081e-01,+1.9212e-02
558.09998,-2.7883e-01,-9.7067e-01,+1.9219e-02
558.14996,-2.7930e-01,-9.7053e-01,+1.9218e-02
558.20001,-2.7981e-01,-9.7036e-01,+1.9234e-02
558.25000,-2.8021e-01,-9.7024e-01,+1.9230e-02
558.29999,-2.8061e-01,-9.7012e-01,+1.9219e-02
558.35004,-2.8104e-01,-9.6997e-01,+1.9207e-02
558.40002,-2.8154e-01,-9.6981e-01,+1.9216e-02
558.45001,-2.8195e-01,-9.6968e-01,+1.9219e-02
558.50000,-2.8237e-01,-9.6955e-01,+1.9222e-02
558.54993,-2.8280e-01,-9.6946e-01,+1.9227e-02
558.59998,-2.8323e-01,-9.6936e-01,+1.9228e-02
558.64996,-2.8368e-01,-9.6920e-01,+1.9232e-02
558.69995,-2.8531e-01,-9.6872e-01,+1.9217e-02
558.75000,-2.8595e-01,-9.6854e-01,+1.9220e-02
558.79999,-2.8640e-01,-9.6842e-01,+1.9212e-02
558.84998,-2.8694e-01,-9.6829e-01,+1.9212e-02
558.89996,-2.8737e-01,-9.6816e-01,+1.9212e-02
558.94995,-2.8781e-01,-9.6804e-01,+1.9213e-02
559.00000,-2.8826e-01,-9.6791e-01,+1.9224e-02
559.04999,-2.8871e-01,-9.6775e-01,+1.9226e-02
559.09998,-2.8917e-01,-9.6760e-01,+1.9223e-02
559.15002,-2.8963e-01,-9.6746e-01,+1.9222e-02
559.20001,-2.9002e-01,-9.6730e-01,+1.9225e-02
559.25000,-2.9042e-01,-9.6714e-01,+1.9224e-02
559.29999,-2.9084e-01,-9.6699e-01,+1.9216e-02
559.34998,-2.9125e-01,-9.6682e-01,+1.9221e-02
559.40002,-2.9168e-01,-9.6663e-01,+1.9212e-02
559.45001,-2.9209e-01,-9.6648e-01,+1.9216e-02
559.50000,-2.9248e-01,-9.6632e-01,+1.9218e-02
559.55005,-2.9288e-01,-9.6617e-01,+1.9228e-02
559.59998,-2.9330e-01,-9.6600e-01,+1.9223e-02
559.64996,-2.9374e-01,-9.6586e-01,+1.9226e-02
559.69995,-2.9419e-01,-9.6575e-01,+1.9236e-02
559.74994,-2.9462e-01,-9.6566e-01,+1.9222e-02
559.79999,-2.9502e-01,-9.6560e-01,+1.9216e-02
559.84998,-2.9544e-01,-9.6550e-01,+1.9209e-02
559.89996,-2.9593e-01,-9.6539e-01,+1.9210e-02
559.95001,-2.9635e-01,-9.6529e-01,+1.9218e-02
560.00000,-2.9675e-01,-9.6519e-01,+1.9214e-02
560.04999,-2.9715e-01,-9.6509e-01,+1.9216e-02
560.09998,-2.9762e-01,-9.6495e-01,+1.9214e-02
560.14996,-2.9805e-01,-9.6482e-01,+1.9208e-02
560.20001,-2.9845e-01,-9.6470e-01,+1.9208e-02
560.25000,-2.9884e-01,-9.6458e-01,+1.9218e-02
560.29999,-2.9925e-01,-9.6444e-01,+1.9219e-02
560.35004,-2.9967e-01,-9.6429e-01,+1.9221e-02
560.40002,-3.0012e-01,-9.6416e-01,+1.9222e-02
560.45001,-3.0057e-01,-9.6402e-01,+1.9219e-02
560.50000,-3.0102e-01,-9.6389e-01,+1.9213e-02
560.54993,-3.0140e-01,-9.6377e-01,+1.9217e-02
560.59998,-3.0178e-01,-9.6367e-01,+1.9237e-02
560.64996,-3.0221e-01,-9.6352e-01,+1.9215e-02
560.69995,-3.0270e-01,-9.6337e-01,+1.9228e-02
560.75000,-3.0303e-01,-9.6328e-01,+1.9221e-02
560.79999,-3.0344e-01,-9.6313e-01,+1.9219e-02
560.84998,-3.0390e-01,-9.6296e-01,+1.9214e-02
560.89996,-3.0431e-01,-9.6280e-01,+1.9222e-02
560.94995,-3.0471e-01,-9.6266e-01,+1.9227e-02
561.00000,-3.0632e-01,-9.6215e-01,+1.9210e-02
561.04999,-3.0694e-01,-9.6198e-01,+1.9206e-02
561.09998,-3.0736e-01,-9.6186e-01,+1.9204e-02
561.15002,-3.0786e-01,-9.6171e-01,+1.9215e-02
561.20001,-3.0828e-01,-9.6161e-01,+1.9208e-02
561.25000,-3.0870e-01,-9.6146e-01,+1.9219e-02
561.29999,-3.0913e-01,-9.6134e-01,+1.9220e-02
561.34998,-3.1019e-01,-9.6096e-01,+1.9228e-02
561.40002,-3.1073e-01,-9.6074e-01,+1.9216e-02
561.45001,-3.1112e-01,-9.6060e-01,+1.9209e-02
561.50000,-3.1163e-01,-9.6041e-01,+1.9213e-02
561.55005,-3.1206e-01,-9.6026e-01,+1.9217e-02
561.59998,-3.1246e-01,-9.6009e-01,+1.9221e-02
561.64996,-3.1285e-01,-9.5990e-01,+1.9225e-02
561.69995,-3.1326e-01,-9.5973e-01,+1.9217e-02
561.74994,-3.1369e-01,-9.5957e-01,+1.9210e-02
561.79999,-3.1413e-01,-9.5941e-01,+1.9219e-02
561.84998,-3.1454e-01,-9.5924e-01,+1.9213e-02
561.89996,-3.1491e-01,-9.5909e-01,+1.9222e-02
561.95001,-3.1530e-01,-9.5894e-01,+1.9216e-02
562.00000,-3.1578e-01,-9.5877e-01,+1.9218e-02
562.04999,-3.1618e-01,-9.5858e-01,+1.9215e-02
562.09998,-3.1654e-01,-9.5842e-01,+1.9207e-02
562.14996,-3.1701e-01,-9.5824e-01,+1.9208e-02
562.20001,-3.1742e-01,-9.5809e-01,+1.9217e-02
562.25000,-3.1781e-01,-9.5794e-01,+1.9226e-02
562.29999,-3.1821e-01,-9.5776e-01,+1.9218e-02
562.35004,-3.1861e-01,-9.5758e-01,+1.9213e-02
562.40002,-3.1905e-01,-9.5741e-01,+1.9218e-02
562.45001,-3.1950e-01,-9.5723e-01,+1.9215e-02
562.50000,-3.1996e-01,-9.5704e-01,+1.9219e-02
562.54993,-3.2041e-01,-9.5687e-01,+1.9213e-02
562.59998,-3.2081e-01,-9.5671e-01,+1.9211e-02
562.64996,-3.2122e-01,-9.5657e-01,+1.9217e-02
562.69995,-3.2165e-01,-9.5645e-01,+1.9221e-02
562.75000,-3.2208e-01,-9.5630e-01,+1.9229e-02
562.79999,-3.2252e-01,-9.5610e-01,+1.9214e-02
562.84998,-3.2299e-01,-9.5592e-01,+1.9220e-02
562.89996,-3.2343e-01,-9.5575e-01,+1.9212e-02
562.94995,-3.2383e-01,-9.5558e-01,+1.9218e-02
563.00000,-3.2424e-01,-9.5541e-01,+1.9215e-02
563.04999,-3.2475e-01,-9.5522e-01,+1.9214e-02
563.09998,-3.2520e-01,-9.5505e-01,+1.9223e-02
563.15002,-3.2561e-01,-9.5492e-01,+1.9221e-02
563.20001,-3.2601e-01,-9.5478e-01,+1.9229e-02
563.25000,-3.2642e-01,-9.5465e-01,+1.9224e-02
